id,filename,type,difficulty,height,width,optimal_steps,path_file,path_len,dist_file,action_file,split
658,maze_658.npy,perfect,Medium,21,21,128,maze_658_path.npy,128,maze_658_dist.npy,maze_658_actions.npy,train
3598,maze_3598.npy,imperfect,Medium,21,21,100,maze_3598_path.npy,100,maze_3598_dist.npy,maze_3598_actions.npy,train
3067,maze_3067.npy,imperfect,Medium,21,21,72,maze_3067_path.npy,72,maze_3067_dist.npy,maze_3067_actions.npy,train
3641,maze_3641.npy,imperfect,Medium,21,21,58,maze_3641_path.npy,58,maze_3641_dist.npy,maze_3641_actions.npy,train
1504,maze_1504.npy,perfect,Medium,21,21,100,maze_1504_path.npy,100,maze_1504_dist.npy,maze_1504_actions.npy,train
959,maze_959.npy,perfect,Medium,21,21,132,maze_959_path.npy,132,maze_959_dist.npy,maze_959_actions.npy,train
2926,maze_2926.npy,imperfect,Medium,21,21,60,maze_2926_path.npy,60,maze_2926_dist.npy,maze_2926_actions.npy,train
2331,maze_2331.npy,imperfect,Medium,21,21,56,maze_2331_path.npy,56,maze_2331_dist.npy,maze_2331_actions.npy,train
797,maze_797.npy,perfect,Medium,21,21,84,maze_797_path.npy,84,maze_797_dist.npy,maze_797_actions.npy,train
3348,maze_3348.npy,imperfect,Medium,21,21,44,maze_3348_path.npy,44,maze_3348_dist.npy,maze_3348_actions.npy,train
225,maze_225.npy,perfect,Medium,21,21,72,maze_225_path.npy,72,maze_225_dist.npy,maze_225_actions.npy,train
2074,maze_2074.npy,imperfect,Medium,21,21,36,maze_2074_path.npy,36,maze_2074_dist.npy,maze_2074_actions.npy,train
3354,maze_3354.npy,imperfect,Medium,21,21,76,maze_3354_path.npy,76,maze_3354_dist.npy,maze_3354_actions.npy,train
1799,maze_1799.npy,perfect,Medium,21,21,124,maze_1799_path.npy,124,maze_1799_dist.npy,maze_1799_actions.npy,train
2485,maze_2485.npy,imperfect,Medium,21,21,68,maze_2485_path.npy,68,maze_2485_dist.npy,maze_2485_actions.npy,train
3947,maze_3947.npy,imperfect,Medium,21,21,48,maze_3947_path.npy,48,maze_3947_dist.npy,maze_3947_actions.npy,train
3436,maze_3436.npy,imperfect,Medium,21,21,64,maze_3436_path.npy,64,maze_3436_dist.npy,maze_3436_actions.npy,train
2277,maze_2277.npy,imperfect,Medium,21,21,58,maze_2277_path.npy,58,maze_2277_dist.npy,maze_2277_actions.npy,train
2085,maze_2085.npy,imperfect,Medium,21,21,36,maze_2085_path.npy,36,maze_2085_dist.npy,maze_2085_actions.npy,train
1693,maze_1693.npy,perfect,Medium,21,21,92,maze_1693_path.npy,92,maze_1693_dist.npy,maze_1693_actions.npy,train
2797,maze_2797.npy,imperfect,Medium,21,21,88,maze_2797_path.npy,88,maze_2797_dist.npy,maze_2797_actions.npy,train
1045,maze_1045.npy,perfect,Medium,21,21,104,maze_1045_path.npy,104,maze_1045_dist.npy,maze_1045_actions.npy,train
3446,maze_3446.npy,imperfect,Medium,21,21,44,maze_3446_path.npy,44,maze_3446_dist.npy,maze_3446_actions.npy,train
469,maze_469.npy,perfect,Medium,21,21,88,maze_469_path.npy,88,maze_469_dist.npy,maze_469_actions.npy,train
954,maze_954.npy,perfect,Medium,21,21,84,maze_954_path.npy,84,maze_954_dist.npy,maze_954_actions.npy,train
3967,maze_3967.npy,imperfect,Medium,21,21,46,maze_3967_path.npy,46,maze_3967_dist.npy,maze_3967_actions.npy,train
2735,maze_2735.npy,imperfect,Medium,21,21,64,maze_2735_path.npy,64,maze_2735_dist.npy,maze_2735_actions.npy,train
3841,maze_3841.npy,imperfect,Medium,21,21,82,maze_3841_path.npy,82,maze_3841_dist.npy,maze_3841_actions.npy,train
639,maze_639.npy,perfect,Medium,21,21,88,maze_639_path.npy,88,maze_639_dist.npy,maze_639_actions.npy,train
3701,maze_3701.npy,imperfect,Medium,21,21,48,maze_3701_path.npy,48,maze_3701_dist.npy,maze_3701_actions.npy,train
1218,maze_1218.npy,perfect,Medium,21,21,84,maze_1218_path.npy,84,maze_1218_dist.npy,maze_1218_actions.npy,train
1158,maze_1158.npy,perfect,Medium,21,21,124,maze_1158_path.npy,124,maze_1158_dist.npy,maze_1158_actions.npy,train
1415,maze_1415.npy,perfect,Medium,21,21,120,maze_1415_path.npy,120,maze_1415_dist.npy,maze_1415_actions.npy,train
3610,maze_3610.npy,imperfect,Medium,21,21,82,maze_3610_path.npy,82,maze_3610_dist.npy,maze_3610_actions.npy,train
1527,maze_1527.npy,perfect,Medium,21,21,124,maze_1527_path.npy,124,maze_1527_dist.npy,maze_1527_actions.npy,train
3892,maze_3892.npy,imperfect,Medium,21,21,68,maze_3892_path.npy,68,maze_3892_dist.npy,maze_3892_actions.npy,train
1300,maze_1300.npy,perfect,Medium,21,21,128,maze_1300_path.npy,128,maze_1300_dist.npy,maze_1300_actions.npy,train
3881,maze_3881.npy,imperfect,Medium,21,21,48,maze_3881_path.npy,48,maze_3881_dist.npy,maze_3881_actions.npy,test
2848,maze_2848.npy,imperfect,Medium,21,21,52,maze_2848_path.npy,52,maze_2848_dist.npy,maze_2848_actions.npy,test
1603,maze_1603.npy,perfect,Medium,21,21,100,maze_1603_path.npy,100,maze_1603_dist.npy,maze_1603_actions.npy,test
160,maze_160.npy,perfect,Medium,21,21,48,maze_160_path.npy,48,maze_160_dist.npy,maze_160_actions.npy,test
1704,maze_1704.npy,perfect,Medium,21,21,64,maze_1704_path.npy,64,maze_1704_dist.npy,maze_1704_actions.npy,test
956,maze_956.npy,perfect,Medium,21,21,60,maze_956_path.npy,60,maze_956_dist.npy,maze_956_actions.npy,test
3234,maze_3234.npy,imperfect,Medium,21,21,40,maze_3234_path.npy,40,maze_3234_dist.npy,maze_3234_actions.npy,test
2869,maze_2869.npy,imperfect,Medium,21,21,36,maze_2869_path.npy,36,maze_2869_dist.npy,maze_2869_actions.npy,test
3880,maze_3880.npy,imperfect,Medium,21,21,44,maze_3880_path.npy,44,maze_3880_dist.npy,maze_3880_actions.npy,test
877,maze_877.npy,perfect,Medium,21,21,132,maze_877_path.npy,132,maze_877_dist.npy,maze_877_actions.npy,test
1919,maze_1919.npy,perfect,Medium,21,21,116,maze_1919_path.npy,116,maze_1919_dist.npy,maze_1919_actions.npy,test
2961,maze_2961.npy,imperfect,Medium,21,21,68,maze_2961_path.npy,68,maze_2961_dist.npy,maze_2961_actions.npy,test
1884,maze_1884.npy,perfect,Medium,21,21,120,maze_1884_path.npy,120,maze_1884_dist.npy,maze_1884_actions.npy,test
2200,maze_2200.npy,imperfect,Medium,21,21,46,maze_2200_path.npy,46,maze_2200_dist.npy,maze_2200_actions.npy,test
98,maze_98.npy,perfect,Medium,21,21,132,maze_98_path.npy,132,maze_98_dist.npy,maze_98_actions.npy,test
3769,maze_3769.npy,imperfect,Medium,21,21,60,maze_3769_path.npy,60,maze_3769_dist.npy,maze_3769_actions.npy,test
2557,maze_2557.npy,imperfect,Medium,21,21,60,maze_2557_path.npy,60,maze_2557_dist.npy,maze_2557_actions.npy,test
3183,maze_3183.npy,imperfect,Medium,21,21,56,maze_3183_path.npy,56,maze_3183_dist.npy,maze_3183_actions.npy,test
3298,maze_3298.npy,imperfect,Medium,21,21,40,maze_3298_path.npy,40,maze_3298_dist.npy,maze_3298_actions.npy,test
253,maze_253.npy,perfect,Medium,21,21,120,maze_253_path.npy,120,maze_253_dist.npy,maze_253_actions.npy,test
103,maze_103.npy,perfect,Medium,21,21,124,maze_103_path.npy,124,maze_103_dist.npy,maze_103_actions.npy,test
1445,maze_1445.npy,perfect,Medium,21,21,96,maze_1445_path.npy,96,maze_1445_dist.npy,maze_1445_actions.npy,test
1443,maze_1443.npy,perfect,Medium,21,21,80,maze_1443_path.npy,80,maze_1443_dist.npy,maze_1443_actions.npy,test
1648,maze_1648.npy,perfect,Medium,21,21,136,maze_1648_path.npy,136,maze_1648_dist.npy,maze_1648_actions.npy,test
586,maze_586.npy,perfect,Medium,21,21,152,maze_586_path.npy,152,maze_586_dist.npy,maze_586_actions.npy,test
627,maze_627.npy,perfect,Medium,21,21,128,maze_627_path.npy,128,maze_627_dist.npy,maze_627_actions.npy,test
1696,maze_1696.npy,perfect,Medium,21,21,100,maze_1696_path.npy,100,maze_1696_dist.npy,maze_1696_actions.npy,test
3191,maze_3191.npy,imperfect,Medium,21,21,52,maze_3191_path.npy,52,maze_3191_dist.npy,maze_3191_actions.npy,test
2101,maze_2101.npy,imperfect,Medium,21,21,68,maze_2101_path.npy,68,maze_2101_dist.npy,maze_2101_actions.npy,test
2199,maze_2199.npy,imperfect,Medium,21,21,54,maze_2199_path.npy,54,maze_2199_dist.npy,maze_2199_actions.npy,test
403,maze_403.npy,perfect,Medium,21,21,112,maze_403_path.npy,112,maze_403_dist.npy,maze_403_actions.npy,test
1154,maze_1154.npy,perfect,Medium,21,21,68,maze_1154_path.npy,68,maze_1154_dist.npy,maze_1154_actions.npy,test
2255,maze_2255.npy,imperfect,Medium,21,21,56,maze_2255_path.npy,56,maze_2255_dist.npy,maze_2255_actions.npy,test
2863,maze_2863.npy,imperfect,Medium,21,21,118,maze_2863_path.npy,118,maze_2863_dist.npy,maze_2863_actions.npy,test
1682,maze_1682.npy,perfect,Medium,21,21,108,maze_1682_path.npy,108,maze_1682_dist.npy,maze_1682_actions.npy,test
3170,maze_3170.npy,imperfect,Medium,21,21,52,maze_3170_path.npy,52,maze_3170_dist.npy,maze_3170_actions.npy,test
3741,maze_3741.npy,imperfect,Medium,21,21,52,maze_3741_path.npy,52,maze_3741_dist.npy,maze_3741_actions.npy,test
2056,maze_2056.npy,imperfect,Medium,21,21,100,maze_2056_path.npy,100,maze_2056_dist.npy,maze_2056_actions.npy,test
3062,maze_3062.npy,imperfect,Medium,21,21,56,maze_3062_path.npy,56,maze_3062_dist.npy,maze_3062_actions.npy,test
3791,maze_3791.npy,imperfect,Medium,21,21,64,maze_3791_path.npy,64,maze_3791_dist.npy,maze_3791_actions.npy,test
3108,maze_3108.npy,imperfect,Medium,21,21,48,maze_3108_path.npy,48,maze_3108_dist.npy,maze_3108_actions.npy,test
452,maze_452.npy,perfect,Medium,21,21,52,maze_452_path.npy,52,maze_452_dist.npy,maze_452_actions.npy,test
2301,maze_2301.npy,imperfect,Medium,21,21,54,maze_2301_path.npy,54,maze_2301_dist.npy,maze_2301_actions.npy,test
1327,maze_1327.npy,perfect,Medium,21,21,44,maze_1327_path.npy,44,maze_1327_dist.npy,maze_1327_actions.npy,test
2944,maze_2944.npy,imperfect,Medium,21,21,68,maze_2944_path.npy,68,maze_2944_dist.npy,maze_2944_actions.npy,test
2049,maze_2049.npy,imperfect,Medium,21,21,92,maze_2049_path.npy,92,maze_2049_dist.npy,maze_2049_actions.npy,test
880,maze_880.npy,perfect,Medium,21,21,48,maze_880_path.npy,48,maze_880_dist.npy,maze_880_actions.npy,test
3643,maze_3643.npy,imperfect,Medium,21,21,44,maze_3643_path.npy,44,maze_3643_dist.npy,maze_3643_actions.npy,test
3886,maze_3886.npy,imperfect,Medium,21,21,64,maze_3886_path.npy,64,maze_3886_dist.npy,maze_3886_actions.npy,test
623,maze_623.npy,perfect,Medium,21,21,88,maze_623_path.npy,88,maze_623_dist.npy,maze_623_actions.npy,test
2393,maze_2393.npy,imperfect,Medium,21,21,70,maze_2393_path.npy,70,maze_2393_dist.npy,maze_2393_actions.npy,test
3690,maze_3690.npy,imperfect,Medium,21,21,72,maze_3690_path.npy,72,maze_3690_dist.npy,maze_3690_actions.npy,test
1787,maze_1787.npy,perfect,Medium,21,21,48,maze_1787_path.npy,48,maze_1787_dist.npy,maze_1787_actions.npy,test
262,maze_262.npy,perfect,Medium,21,21,144,maze_262_path.npy,144,maze_262_dist.npy,maze_262_actions.npy,test
1634,maze_1634.npy,perfect,Medium,21,21,92,maze_1634_path.npy,92,maze_1634_dist.npy,maze_1634_actions.npy,test
3369,maze_3369.npy,imperfect,Medium,21,21,40,maze_3369_path.npy,40,maze_3369_dist.npy,maze_3369_actions.npy,test
1438,maze_1438.npy,perfect,Medium,21,21,64,maze_1438_path.npy,64,maze_1438_dist.npy,maze_1438_actions.npy,test
2198,maze_2198.npy,imperfect,Medium,21,21,66,maze_2198_path.npy,66,maze_2198_dist.npy,maze_2198_actions.npy,test
1969,maze_1969.npy,perfect,Medium,21,21,52,maze_1969_path.npy,52,maze_1969_dist.npy,maze_1969_actions.npy,test
2520,maze_2520.npy,imperfect,Medium,21,21,62,maze_2520_path.npy,62,maze_2520_dist.npy,maze_2520_actions.npy,test
1802,maze_1802.npy,perfect,Medium,21,21,116,maze_1802_path.npy,116,maze_1802_dist.npy,maze_1802_actions.npy,test
640,maze_640.npy,perfect,Medium,21,21,84,maze_640_path.npy,84,maze_640_dist.npy,maze_640_actions.npy,test
3982,maze_3982.npy,imperfect,Medium,21,21,80,maze_3982_path.npy,80,maze_3982_dist.npy,maze_3982_actions.npy,test
2385,maze_2385.npy,imperfect,Medium,21,21,56,maze_2385_path.npy,56,maze_2385_dist.npy,maze_2385_actions.npy,test
2598,maze_2598.npy,imperfect,Medium,21,21,36,maze_2598_path.npy,36,maze_2598_dist.npy,maze_2598_actions.npy,test
3885,maze_3885.npy,imperfect,Medium,21,21,46,maze_3885_path.npy,46,maze_3885_dist.npy,maze_3885_actions.npy,test
1959,maze_1959.npy,perfect,Medium,21,21,104,maze_1959_path.npy,104,maze_1959_dist.npy,maze_1959_actions.npy,test
2976,maze_2976.npy,imperfect,Medium,21,21,56,maze_2976_path.npy,56,maze_2976_dist.npy,maze_2976_actions.npy,test
488,maze_488.npy,perfect,Medium,21,21,108,maze_488_path.npy,108,maze_488_dist.npy,maze_488_actions.npy,test
1843,maze_1843.npy,perfect,Medium,21,21,96,maze_1843_path.npy,96,maze_1843_dist.npy,maze_1843_actions.npy,test
1734,maze_1734.npy,perfect,Medium,21,21,132,maze_1734_path.npy,132,maze_1734_dist.npy,maze_1734_actions.npy,test
2911,maze_2911.npy,imperfect,Medium,21,21,92,maze_2911_path.npy,92,maze_2911_dist.npy,maze_2911_actions.npy,test
3219,maze_3219.npy,imperfect,Medium,21,21,64,maze_3219_path.npy,64,maze_3219_dist.npy,maze_3219_actions.npy,test
146,maze_146.npy,perfect,Medium,21,21,100,maze_146_path.npy,100,maze_146_dist.npy,maze_146_actions.npy,test
1534,maze_1534.npy,perfect,Medium,21,21,136,maze_1534_path.npy,136,maze_1534_dist.npy,maze_1534_actions.npy,test
1986,maze_1986.npy,perfect,Medium,21,21,108,maze_1986_path.npy,108,maze_1986_dist.npy,maze_1986_actions.npy,test
1369,maze_1369.npy,perfect,Medium,21,21,136,maze_1369_path.npy,136,maze_1369_dist.npy,maze_1369_actions.npy,test
2450,maze_2450.npy,imperfect,Medium,21,21,36,maze_2450_path.npy,36,maze_2450_dist.npy,maze_2450_actions.npy,test
3912,maze_3912.npy,imperfect,Medium,21,21,54,maze_3912_path.npy,54,maze_3912_dist.npy,maze_3912_actions.npy,test
3002,maze_3002.npy,imperfect,Medium,21,21,40,maze_3002_path.npy,40,maze_3002_dist.npy,maze_3002_actions.npy,test
2811,maze_2811.npy,imperfect,Medium,21,21,60,maze_2811_path.npy,60,maze_2811_dist.npy,maze_2811_actions.npy,test
659,maze_659.npy,perfect,Medium,21,21,132,maze_659_path.npy,132,maze_659_dist.npy,maze_659_actions.npy,test
1794,maze_1794.npy,perfect,Medium,21,21,124,maze_1794_path.npy,124,maze_1794_dist.npy,maze_1794_actions.npy,test
3420,maze_3420.npy,imperfect,Medium,21,21,56,maze_3420_path.npy,56,maze_3420_dist.npy,maze_3420_actions.npy,test
2511,maze_2511.npy,imperfect,Medium,21,21,54,maze_2511_path.npy,54,maze_2511_dist.npy,maze_2511_actions.npy,test
3397,maze_3397.npy,imperfect,Medium,21,21,42,maze_3397_path.npy,42,maze_3397_dist.npy,maze_3397_actions.npy,test
186,maze_186.npy,perfect,Medium,21,21,124,maze_186_path.npy,124,maze_186_dist.npy,maze_186_actions.npy,test
1147,maze_1147.npy,perfect,Medium,21,21,148,maze_1147_path.npy,148,maze_1147_dist.npy,maze_1147_actions.npy,test
3272,maze_3272.npy,imperfect,Medium,21,21,58,maze_3272_path.npy,58,maze_3272_dist.npy,maze_3272_actions.npy,test
608,maze_608.npy,perfect,Medium,21,21,100,maze_608_path.npy,100,maze_608_dist.npy,maze_608_actions.npy,test
2191,maze_2191.npy,imperfect,Medium,21,21,44,maze_2191_path.npy,44,maze_2191_dist.npy,maze_2191_actions.npy,test
2799,maze_2799.npy,imperfect,Medium,21,21,40,maze_2799_path.npy,40,maze_2799_dist.npy,maze_2799_actions.npy,test
3582,maze_3582.npy,imperfect,Medium,21,21,78,maze_3582_path.npy,78,maze_3582_dist.npy,maze_3582_actions.npy,test
1930,maze_1930.npy,perfect,Medium,21,21,104,maze_1930_path.npy,104,maze_1930_dist.npy,maze_1930_actions.npy,test
3029,maze_3029.npy,imperfect,Medium,21,21,38,maze_3029_path.npy,38,maze_3029_dist.npy,maze_3029_actions.npy,test
197,maze_197.npy,perfect,Medium,21,21,68,maze_197_path.npy,68,maze_197_dist.npy,maze_197_actions.npy,test
3681,maze_3681.npy,imperfect,Medium,21,21,60,maze_3681_path.npy,60,maze_3681_dist.npy,maze_3681_actions.npy,test
2931,maze_2931.npy,imperfect,Medium,21,21,44,maze_2931_path.npy,44,maze_2931_dist.npy,maze_2931_actions.npy,test
2327,maze_2327.npy,imperfect,Medium,21,21,116,maze_2327_path.npy,116,maze_2327_dist.npy,maze_2327_actions.npy,test
293,maze_293.npy,perfect,Medium,21,21,80,maze_293_path.npy,80,maze_293_dist.npy,maze_293_actions.npy,test
766,maze_766.npy,perfect,Medium,21,21,136,maze_766_path.npy,136,maze_766_dist.npy,maze_766_actions.npy,test
400,maze_400.npy,perfect,Medium,21,21,64,maze_400_path.npy,64,maze_400_dist.npy,maze_400_actions.npy,test
122,maze_122.npy,perfect,Medium,21,21,116,maze_122_path.npy,116,maze_122_dist.npy,maze_122_actions.npy,test
3255,maze_3255.npy,imperfect,Medium,21,21,42,maze_3255_path.npy,42,maze_3255_dist.npy,maze_3255_actions.npy,test
202,maze_202.npy,perfect,Medium,21,21,64,maze_202_path.npy,64,maze_202_dist.npy,maze_202_actions.npy,test
3510,maze_3510.npy,imperfect,Medium,21,21,68,maze_3510_path.npy,68,maze_3510_dist.npy,maze_3510_actions.npy,test
835,maze_835.npy,perfect,Medium,21,21,116,maze_835_path.npy,116,maze_835_dist.npy,maze_835_actions.npy,test
2294,maze_2294.npy,imperfect,Medium,21,21,54,maze_2294_path.npy,54,maze_2294_dist.npy,maze_2294_actions.npy,test
1439,maze_1439.npy,perfect,Medium,21,21,72,maze_1439_path.npy,72,maze_1439_dist.npy,maze_1439_actions.npy,test
1733,maze_1733.npy,perfect,Medium,21,21,104,maze_1733_path.npy,104,maze_1733_dist.npy,maze_1733_actions.npy,test
1695,maze_1695.npy,perfect,Medium,21,21,68,maze_1695_path.npy,68,maze_1695_dist.npy,maze_1695_actions.npy,test
3899,maze_3899.npy,imperfect,Medium,21,21,44,maze_3899_path.npy,44,maze_3899_dist.npy,maze_3899_actions.npy,test
1707,maze_1707.npy,perfect,Medium,21,21,80,maze_1707_path.npy,80,maze_1707_dist.npy,maze_1707_actions.npy,test
3878,maze_3878.npy,imperfect,Medium,21,21,44,maze_3878_path.npy,44,maze_3878_dist.npy,maze_3878_actions.npy,test
1153,maze_1153.npy,perfect,Medium,21,21,68,maze_1153_path.npy,68,maze_1153_dist.npy,maze_1153_actions.npy,test
1661,maze_1661.npy,perfect,Medium,21,21,96,maze_1661_path.npy,96,maze_1661_dist.npy,maze_1661_actions.npy,test
3474,maze_3474.npy,imperfect,Medium,21,21,44,maze_3474_path.npy,44,maze_3474_dist.npy,maze_3474_actions.npy,test
2432,maze_2432.npy,imperfect,Medium,21,21,52,maze_2432_path.npy,52,maze_2432_dist.npy,maze_2432_actions.npy,test
3750,maze_3750.npy,imperfect,Medium,21,21,80,maze_3750_path.npy,80,maze_3750_dist.npy,maze_3750_actions.npy,test
1759,maze_1759.npy,perfect,Medium,21,21,132,maze_1759_path.npy,132,maze_1759_dist.npy,maze_1759_actions.npy,test
854,maze_854.npy,perfect,Medium,21,21,88,maze_854_path.npy,88,maze_854_dist.npy,maze_854_actions.npy,test
1589,maze_1589.npy,perfect,Medium,21,21,108,maze_1589_path.npy,108,maze_1589_dist.npy,maze_1589_actions.npy,test
2267,maze_2267.npy,imperfect,Medium,21,21,52,maze_2267_path.npy,52,maze_2267_dist.npy,maze_2267_actions.npy,test
641,maze_641.npy,perfect,Medium,21,21,136,maze_641_path.npy,136,maze_641_dist.npy,maze_641_actions.npy,test
1,maze_1.npy,perfect,Medium,21,21,56,maze_1_path.npy,56,maze_1_dist.npy,maze_1_actions.npy,test
2160,maze_2160.npy,imperfect,Medium,21,21,44,maze_2160_path.npy,44,maze_2160_dist.npy,maze_2160_actions.npy,test
698,maze_698.npy,perfect,Medium,21,21,68,maze_698_path.npy,68,maze_698_dist.npy,maze_698_actions.npy,test
3913,maze_3913.npy,imperfect,Medium,21,21,52,maze_3913_path.npy,52,maze_3913_dist.npy,maze_3913_actions.npy,test
2999,maze_2999.npy,imperfect,Medium,21,21,44,maze_2999_path.npy,44,maze_2999_dist.npy,maze_2999_actions.npy,test
3696,maze_3696.npy,imperfect,Medium,21,21,46,maze_3696_path.npy,46,maze_3696_dist.npy,maze_3696_actions.npy,test
1636,maze_1636.npy,perfect,Medium,21,21,72,maze_1636_path.npy,72,maze_1636_dist.npy,maze_1636_actions.npy,test
3184,maze_3184.npy,imperfect,Medium,21,21,44,maze_3184_path.npy,44,maze_3184_dist.npy,maze_3184_actions.npy,test
3458,maze_3458.npy,imperfect,Medium,21,21,54,maze_3458_path.npy,54,maze_3458_dist.npy,maze_3458_actions.npy,test
3457,maze_3457.npy,imperfect,Medium,21,21,46,maze_3457_path.npy,46,maze_3457_dist.npy,maze_3457_actions.npy,test
3581,maze_3581.npy,imperfect,Medium,21,21,44,maze_3581_path.npy,44,maze_3581_dist.npy,maze_3581_actions.npy,test
1291,maze_1291.npy,perfect,Medium,21,21,136,maze_1291_path.npy,136,maze_1291_dist.npy,maze_1291_actions.npy,test
3805,maze_3805.npy,imperfect,Medium,21,21,44,maze_3805_path.npy,44,maze_3805_dist.npy,maze_3805_actions.npy,test
2489,maze_2489.npy,imperfect,Medium,21,21,40,maze_2489_path.npy,40,maze_2489_dist.npy,maze_2489_actions.npy,test
1520,maze_1520.npy,perfect,Medium,21,21,116,maze_1520_path.npy,116,maze_1520_dist.npy,maze_1520_actions.npy,test
1853,maze_1853.npy,perfect,Medium,21,21,88,maze_1853_path.npy,88,maze_1853_dist.npy,maze_1853_actions.npy,test
1136,maze_1136.npy,perfect,Medium,21,21,124,maze_1136_path.npy,124,maze_1136_dist.npy,maze_1136_actions.npy,test
3304,maze_3304.npy,imperfect,Medium,21,21,40,maze_3304_path.npy,40,maze_3304_dist.npy,maze_3304_actions.npy,test
3862,maze_3862.npy,imperfect,Medium,21,21,48,maze_3862_path.npy,48,maze_3862_dist.npy,maze_3862_actions.npy,test
1631,maze_1631.npy,perfect,Medium,21,21,104,maze_1631_path.npy,104,maze_1631_dist.npy,maze_1631_actions.npy,test
3743,maze_3743.npy,imperfect,Medium,21,21,62,maze_3743_path.npy,62,maze_3743_dist.npy,maze_3743_actions.npy,test
3445,maze_3445.npy,imperfect,Medium,21,21,86,maze_3445_path.npy,86,maze_3445_dist.npy,maze_3445_actions.npy,test
1998,maze_1998.npy,perfect,Medium,21,21,108,maze_1998_path.npy,108,maze_1998_dist.npy,maze_1998_actions.npy,test
663,maze_663.npy,perfect,Medium,21,21,56,maze_663_path.npy,56,maze_663_dist.npy,maze_663_actions.npy,test
683,maze_683.npy,perfect,Medium,21,21,56,maze_683_path.npy,56,maze_683_dist.npy,maze_683_actions.npy,test
1257,maze_1257.npy,perfect,Medium,21,21,100,maze_1257_path.npy,100,maze_1257_dist.npy,maze_1257_actions.npy,test
3766,maze_3766.npy,imperfect,Medium,21,21,68,maze_3766_path.npy,68,maze_3766_dist.npy,maze_3766_actions.npy,test
3748,maze_3748.npy,imperfect,Medium,21,21,36,maze_3748_path.npy,36,maze_3748_dist.npy,maze_3748_actions.npy,test
317,maze_317.npy,perfect,Medium,21,21,104,maze_317_path.npy,104,maze_317_dist.npy,maze_317_actions.npy,test
648,maze_648.npy,perfect,Medium,21,21,124,maze_648_path.npy,124,maze_648_dist.npy,maze_648_actions.npy,test
1434,maze_1434.npy,perfect,Medium,21,21,56,maze_1434_path.npy,56,maze_1434_dist.npy,maze_1434_actions.npy,test
1479,maze_1479.npy,perfect,Medium,21,21,80,maze_1479_path.npy,80,maze_1479_dist.npy,maze_1479_actions.npy,test
709,maze_709.npy,perfect,Medium,21,21,116,maze_709_path.npy,116,maze_709_dist.npy,maze_709_actions.npy,test
3430,maze_3430.npy,imperfect,Medium,21,21,52,maze_3430_path.npy,52,maze_3430_dist.npy,maze_3430_actions.npy,test
1282,maze_1282.npy,perfect,Medium,21,21,44,maze_1282_path.npy,44,maze_1282_dist.npy,maze_1282_actions.npy,test
1768,maze_1768.npy,perfect,Medium,21,21,108,maze_1768_path.npy,108,maze_1768_dist.npy,maze_1768_actions.npy,test
972,maze_972.npy,perfect,Medium,21,21,80,maze_972_path.npy,80,maze_972_dist.npy,maze_972_actions.npy,test
2675,maze_2675.npy,imperfect,Medium,21,21,110,maze_2675_path.npy,110,maze_2675_dist.npy,maze_2675_actions.npy,test
2680,maze_2680.npy,imperfect,Medium,21,21,76,maze_2680_path.npy,76,maze_2680_dist.npy,maze_2680_actions.npy,test
1306,maze_1306.npy,perfect,Medium,21,21,64,maze_1306_path.npy,64,maze_1306_dist.npy,maze_1306_actions.npy,test
1400,maze_1400.npy,perfect,Medium,21,21,52,maze_1400_path.npy,52,maze_1400_dist.npy,maze_1400_actions.npy,test
1408,maze_1408.npy,perfect,Medium,21,21,48,maze_1408_path.npy,48,maze_1408_dist.npy,maze_1408_actions.npy,test
3296,maze_3296.npy,imperfect,Medium,21,21,54,maze_3296_path.npy,54,maze_3296_dist.npy,maze_3296_actions.npy,test
2237,maze_2237.npy,imperfect,Medium,21,21,44,maze_2237_path.npy,44,maze_2237_dist.npy,maze_2237_actions.npy,test
3302,maze_3302.npy,imperfect,Medium,21,21,40,maze_3302_path.npy,40,maze_3302_dist.npy,maze_3302_actions.npy,test
1496,maze_1496.npy,perfect,Medium,21,21,64,maze_1496_path.npy,64,maze_1496_dist.npy,maze_1496_actions.npy,test
3419,maze_3419.npy,imperfect,Medium,21,21,60,maze_3419_path.npy,60,maze_3419_dist.npy,maze_3419_actions.npy,test
2038,maze_2038.npy,imperfect,Medium,21,21,44,maze_2038_path.npy,44,maze_2038_dist.npy,maze_2038_actions.npy,test
1529,maze_1529.npy,perfect,Medium,21,21,100,maze_1529_path.npy,100,maze_1529_dist.npy,maze_1529_actions.npy,test
1663,maze_1663.npy,perfect,Medium,21,21,96,maze_1663_path.npy,96,maze_1663_dist.npy,maze_1663_actions.npy,test
1354,maze_1354.npy,perfect,Medium,21,21,68,maze_1354_path.npy,68,maze_1354_dist.npy,maze_1354_actions.npy,test
3895,maze_3895.npy,imperfect,Medium,21,21,46,maze_3895_path.npy,46,maze_3895_dist.npy,maze_3895_actions.npy,test
3923,maze_3923.npy,imperfect,Medium,21,21,62,maze_3923_path.npy,62,maze_3923_dist.npy,maze_3923_actions.npy,test
3627,maze_3627.npy,imperfect,Medium,21,21,72,maze_3627_path.npy,72,maze_3627_dist.npy,maze_3627_actions.npy,test
1643,maze_1643.npy,perfect,Medium,21,21,96,maze_1643_path.npy,96,maze_1643_dist.npy,maze_1643_actions.npy,test
