id,filename,type,difficulty,height,width,optimal_steps,path_file,split
3970,maze_3970.npy,imperfect,Hard,31,31,108,maze_3970_path.npy,train
42,maze_42.npy,perfect,Easy,11,11,40,maze_42_path.npy,train
2173,maze_2173.npy,imperfect,Easy,11,11,16,maze_2173_path.npy,train
204,maze_204.npy,perfect,Easy,11,11,20,maze_204_path.npy,train
1473,maze_1473.npy,perfect,Hard,31,31,112,maze_1473_path.npy,train
2100,maze_2100.npy,imperfect,Easy,11,11,16,maze_2100_path.npy,train
2593,maze_2593.npy,imperfect,Easy,11,11,26,maze_2593_path.npy,train
68,maze_68.npy,perfect,Easy,11,11,32,maze_68_path.npy,train
1875,maze_1875.npy,perfect,Hard,31,31,252,maze_1875_path.npy,train
2832,maze_2832.npy,imperfect,Medium,21,21,76,maze_2832_path.npy,train
3150,maze_3150.npy,imperfect,Medium,21,21,58,maze_3150_path.npy,train
2231,maze_2231.npy,imperfect,Easy,11,11,16,maze_2231_path.npy,train
137,maze_137.npy,perfect,Easy,11,11,28,maze_137_path.npy,train
2947,maze_2947.npy,imperfect,Medium,21,21,66,maze_2947_path.npy,train
796,maze_796.npy,perfect,Medium,21,21,124,maze_796_path.npy,train
2180,maze_2180.npy,imperfect,Easy,11,11,20,maze_2180_path.npy,train
2128,maze_2128.npy,imperfect,Easy,11,11,32,maze_2128_path.npy,train
758,maze_758.npy,perfect,Medium,21,21,48,maze_758_path.npy,train
541,maze_541.npy,perfect,Easy,11,11,32,maze_541_path.npy,train
1019,maze_1019.npy,perfect,Medium,21,21,68,maze_1019_path.npy,train
3028,maze_3028.npy,imperfect,Medium,21,21,56,maze_3028_path.npy,train
165,maze_165.npy,perfect,Easy,11,11,40,maze_165_path.npy,train
248,maze_248.npy,perfect,Easy,11,11,20,maze_248_path.npy,train
1331,maze_1331.npy,perfect,Medium,21,21,108,maze_1331_path.npy,train
2017,maze_2017.npy,imperfect,Easy,11,11,20,maze_2017_path.npy,train
446,maze_446.npy,perfect,Easy,11,11,32,maze_446_path.npy,train
2482,maze_2482.npy,imperfect,Easy,11,11,16,maze_2482_path.npy,train
2906,maze_2906.npy,imperfect,Medium,21,21,44,maze_2906_path.npy,train
1358,maze_1358.npy,perfect,Hard,31,31,148,maze_1358_path.npy,train
2845,maze_2845.npy,imperfect,Medium,21,21,52,maze_2845_path.npy,train
2145,maze_2145.npy,imperfect,Easy,11,11,16,maze_2145_path.npy,train
1329,maze_1329.npy,perfect,Medium,21,21,128,maze_1329_path.npy,train
3969,maze_3969.npy,imperfect,Hard,31,31,88,maze_3969_path.npy,train
2785,maze_2785.npy,imperfect,Medium,21,21,52,maze_2785_path.npy,train
3871,maze_3871.npy,imperfect,Hard,31,31,92,maze_3871_path.npy,train
2150,maze_2150.npy,imperfect,Easy,11,11,20,maze_2150_path.npy,train
434,maze_434.npy,perfect,Easy,11,11,16,maze_434_path.npy,train
2122,maze_2122.npy,imperfect,Easy,11,11,22,maze_2122_path.npy,train
577,maze_577.npy,perfect,Easy,11,11,32,maze_577_path.npy,train
2900,maze_2900.npy,imperfect,Medium,21,21,108,maze_2900_path.npy,train
3164,maze_3164.npy,imperfect,Medium,21,21,44,maze_3164_path.npy,train
2966,maze_2966.npy,imperfect,Medium,21,21,60,maze_2966_path.npy,train
3817,maze_3817.npy,imperfect,Hard,31,31,84,maze_3817_path.npy,train
3647,maze_3647.npy,imperfect,Hard,31,31,84,maze_3647_path.npy,train
2448,maze_2448.npy,imperfect,Easy,11,11,16,maze_2448_path.npy,train
1848,maze_1848.npy,perfect,Hard,31,31,216,maze_1848_path.npy,train
762,maze_762.npy,perfect,Medium,21,21,76,maze_762_path.npy,train
3037,maze_3037.npy,imperfect,Medium,21,21,44,maze_3037_path.npy,train
388,maze_388.npy,perfect,Easy,11,11,28,maze_388_path.npy,train
235,maze_235.npy,perfect,Easy,11,11,20,maze_235_path.npy,train
3463,maze_3463.npy,imperfect,Hard,31,31,84,maze_3463_path.npy,train
1984,maze_1984.npy,perfect,Hard,31,31,236,maze_1984_path.npy,train
267,maze_267.npy,perfect,Easy,11,11,28,maze_267_path.npy,train
770,maze_770.npy,perfect,Medium,21,21,112,maze_770_path.npy,train
2165,maze_2165.npy,imperfect,Easy,11,11,28,maze_2165_path.npy,train
437,maze_437.npy,perfect,Easy,11,11,32,maze_437_path.npy,train
673,maze_673.npy,perfect,Medium,21,21,100,maze_673_path.npy,train
249,maze_249.npy,perfect,Easy,11,11,36,maze_249_path.npy,train
2201,maze_2201.npy,imperfect,Easy,11,11,16,maze_2201_path.npy,train
1574,maze_1574.npy,perfect,Hard,31,31,204,maze_1574_path.npy,train
2142,maze_2142.npy,imperfect,Easy,11,11,20,maze_2142_path.npy,train
2081,maze_2081.npy,imperfect,Easy,11,11,20,maze_2081_path.npy,train
3479,maze_3479.npy,imperfect,Hard,31,31,92,maze_3479_path.npy,train
3468,maze_3468.npy,imperfect,Hard,31,31,80,maze_3468_path.npy,train
3644,maze_3644.npy,imperfect,Hard,31,31,96,maze_3644_path.npy,train
448,maze_448.npy,perfect,Easy,11,11,20,maze_448_path.npy,train
1469,maze_1469.npy,perfect,Hard,31,31,248,maze_1469_path.npy,train
716,maze_716.npy,perfect,Medium,21,21,92,maze_716_path.npy,train
3995,maze_3995.npy,imperfect,Hard,31,31,76,maze_3995_path.npy,train
3475,maze_3475.npy,imperfect,Hard,31,31,80,maze_3475_path.npy,train
2048,maze_2048.npy,imperfect,Easy,11,11,16,maze_2048_path.npy,train
1901,maze_1901.npy,perfect,Hard,31,31,132,maze_1901_path.npy,train
3412,maze_3412.npy,imperfect,Hard,31,31,118,maze_3412_path.npy,train
1168,maze_1168.npy,perfect,Medium,21,21,76,maze_1168_path.npy,train
82,maze_82.npy,perfect,Easy,11,11,24,maze_82_path.npy,train
3204,maze_3204.npy,imperfect,Medium,21,21,56,maze_3204_path.npy,train
2724,maze_2724.npy,imperfect,Medium,21,21,50,maze_2724_path.npy,train
3044,maze_3044.npy,imperfect,Medium,21,21,44,maze_3044_path.npy,train
1460,maze_1460.npy,perfect,Hard,31,31,252,maze_1460_path.npy,train
2818,maze_2818.npy,imperfect,Medium,21,21,58,maze_2818_path.npy,train
1893,maze_1893.npy,perfect,Hard,31,31,272,maze_1893_path.npy,train
1668,maze_1668.npy,perfect,Hard,31,31,180,maze_1668_path.npy,train
2756,maze_2756.npy,imperfect,Medium,21,21,62,maze_2756_path.npy,train
2000,maze_2000.npy,imperfect,Easy,11,11,20,maze_2000_path.npy,train
475,maze_475.npy,perfect,Easy,11,11,20,maze_475_path.npy,train
517,maze_517.npy,perfect,Easy,11,11,16,maze_517_path.npy,train
3551,maze_3551.npy,imperfect,Hard,31,31,102,maze_3551_path.npy,train
404,maze_404.npy,perfect,Easy,11,11,20,maze_404_path.npy,train
384,maze_384.npy,perfect,Easy,11,11,20,maze_384_path.npy,train
3216,maze_3216.npy,imperfect,Medium,21,21,52,maze_3216_path.npy,train
2152,maze_2152.npy,imperfect,Easy,11,11,28,maze_2152_path.npy,train
1633,maze_1633.npy,perfect,Hard,31,31,144,maze_1633_path.npy,train
3807,maze_3807.npy,imperfect,Hard,31,31,180,maze_3807_path.npy,train
688,maze_688.npy,perfect,Medium,21,21,128,maze_688_path.npy,train
3229,maze_3229.npy,imperfect,Medium,21,21,48,maze_3229_path.npy,train
2874,maze_2874.npy,imperfect,Medium,21,21,44,maze_2874_path.npy,train
1240,maze_1240.npy,perfect,Medium,21,21,88,maze_1240_path.npy,train
62,maze_62.npy,perfect,Easy,11,11,40,maze_62_path.npy,train
852,maze_852.npy,perfect,Medium,21,21,80,maze_852_path.npy,train
3658,maze_3658.npy,imperfect,Hard,31,31,88,maze_3658_path.npy,train
3280,maze_3280.npy,imperfect,Medium,21,21,52,maze_3280_path.npy,train
1262,maze_1262.npy,perfect,Medium,21,21,100,maze_1262_path.npy,train
223,maze_223.npy,perfect,Easy,11,11,28,maze_223_path.npy,train
2193,maze_2193.npy,imperfect,Easy,11,11,20,maze_2193_path.npy,train
373,maze_373.npy,perfect,Easy,11,11,40,maze_373_path.npy,train
1824,maze_1824.npy,perfect,Hard,31,31,268,maze_1824_path.npy,train
3362,maze_3362.npy,imperfect,Hard,31,31,102,maze_3362_path.npy,train
3877,maze_3877.npy,imperfect,Hard,31,31,76,maze_3877_path.npy,train
3450,maze_3450.npy,imperfect,Hard,31,31,80,maze_3450_path.npy,train
3569,maze_3569.npy,imperfect,Hard,31,31,80,maze_3569_path.npy,train
2871,maze_2871.npy,imperfect,Medium,21,21,50,maze_2871_path.npy,train
9,maze_9.npy,perfect,Easy,11,11,24,maze_9_path.npy,train
2497,maze_2497.npy,imperfect,Easy,11,11,16,maze_2497_path.npy,train
1944,maze_1944.npy,perfect,Hard,31,31,188,maze_1944_path.npy,train
1838,maze_1838.npy,perfect,Hard,31,31,124,maze_1838_path.npy,train
708,maze_708.npy,perfect,Medium,21,21,84,maze_708_path.npy,train
255,maze_255.npy,perfect,Easy,11,11,24,maze_255_path.npy,train
2930,maze_2930.npy,imperfect,Medium,21,21,54,maze_2930_path.npy,train
1617,maze_1617.npy,perfect,Hard,31,31,124,maze_1617_path.npy,train
389,maze_389.npy,perfect,Easy,11,11,24,maze_389_path.npy,train
1581,maze_1581.npy,perfect,Hard,31,31,292,maze_1581_path.npy,train
2956,maze_2956.npy,imperfect,Medium,21,21,56,maze_2956_path.npy,train
924,maze_924.npy,perfect,Medium,21,21,48,maze_924_path.npy,train
3689,maze_3689.npy,imperfect,Hard,31,31,94,maze_3689_path.npy,train
3135,maze_3135.npy,imperfect,Medium,21,21,44,maze_3135_path.npy,train
2508,maze_2508.npy,imperfect,Easy,11,11,40,maze_2508_path.npy,train
2036,maze_2036.npy,imperfect,Easy,11,11,20,maze_2036_path.npy,train
3179,maze_3179.npy,imperfect,Medium,21,21,48,maze_3179_path.npy,train
1224,maze_1224.npy,perfect,Medium,21,21,152,maze_1224_path.npy,train
3006,maze_3006.npy,imperfect,Medium,21,21,44,maze_3006_path.npy,train
2549,maze_2549.npy,imperfect,Easy,11,11,16,maze_2549_path.npy,train
1946,maze_1946.npy,perfect,Hard,31,31,220,maze_1946_path.npy,train
739,maze_739.npy,perfect,Medium,21,21,88,maze_739_path.npy,train
40,maze_40.npy,perfect,Easy,11,11,28,maze_40_path.npy,train
868,maze_868.npy,perfect,Medium,21,21,100,maze_868_path.npy,train
2779,maze_2779.npy,imperfect,Medium,21,21,48,maze_2779_path.npy,train
539,maze_539.npy,perfect,Easy,11,11,24,maze_539_path.npy,train
2745,maze_2745.npy,imperfect,Medium,21,21,60,maze_2745_path.npy,train
3328,maze_3328.npy,imperfect,Medium,21,21,64,maze_3328_path.npy,train
2723,maze_2723.npy,imperfect,Medium,21,21,52,maze_2723_path.npy,train
1371,maze_1371.npy,perfect,Hard,31,31,152,maze_1371_path.npy,train
1145,maze_1145.npy,perfect,Medium,21,21,168,maze_1145_path.npy,train
1031,maze_1031.npy,perfect,Medium,21,21,60,maze_1031_path.npy,train
372,maze_372.npy,perfect,Easy,11,11,16,maze_372_path.npy,train
667,maze_667.npy,perfect,Medium,21,21,132,maze_667_path.npy,train
3019,maze_3019.npy,imperfect,Medium,21,21,46,maze_3019_path.npy,train
357,maze_357.npy,perfect,Easy,11,11,16,maze_357_path.npy,train
967,maze_967.npy,perfect,Medium,21,21,116,maze_967_path.npy,train
2831,maze_2831.npy,imperfect,Medium,21,21,44,maze_2831_path.npy,train
2783,maze_2783.npy,imperfect,Medium,21,21,82,maze_2783_path.npy,train
1353,maze_1353.npy,perfect,Hard,31,31,164,maze_1353_path.npy,train
1035,maze_1035.npy,perfect,Medium,21,21,120,maze_1035_path.npy,train
3018,maze_3018.npy,imperfect,Medium,21,21,44,maze_3018_path.npy,train
470,maze_470.npy,perfect,Easy,11,11,44,maze_470_path.npy,train
3442,maze_3442.npy,imperfect,Hard,31,31,92,maze_3442_path.npy,train
1396,maze_1396.npy,perfect,Hard,31,31,184,maze_1396_path.npy,train
3483,maze_3483.npy,imperfect,Hard,31,31,134,maze_3483_path.npy,train
1549,maze_1549.npy,perfect,Hard,31,31,180,maze_1549_path.npy,train
1256,maze_1256.npy,perfect,Medium,21,21,48,maze_1256_path.npy,train
2094,maze_2094.npy,imperfect,Easy,11,11,18,maze_2094_path.npy,train
1555,maze_1555.npy,perfect,Hard,31,31,156,maze_1555_path.npy,train
3577,maze_3577.npy,imperfect,Hard,31,31,100,maze_3577_path.npy,train
1250,maze_1250.npy,perfect,Medium,21,21,84,maze_1250_path.npy,train
1699,maze_1699.npy,perfect,Hard,31,31,136,maze_1699_path.npy,train
1252,maze_1252.npy,perfect,Medium,21,21,52,maze_1252_path.npy,train
3678,maze_3678.npy,imperfect,Hard,31,31,84,maze_3678_path.npy,train
3702,maze_3702.npy,imperfect,Hard,31,31,64,maze_3702_path.npy,train
2933,maze_2933.npy,imperfect,Medium,21,21,56,maze_2933_path.npy,train
79,maze_79.npy,perfect,Easy,11,11,40,maze_79_path.npy,train
1172,maze_1172.npy,perfect,Medium,21,21,64,maze_1172_path.npy,train
814,maze_814.npy,perfect,Medium,21,21,128,maze_814_path.npy,train
1852,maze_1852.npy,perfect,Hard,31,31,80,maze_1852_path.npy,train
2220,maze_2220.npy,imperfect,Easy,11,11,20,maze_2220_path.npy,train
2719,maze_2719.npy,imperfect,Medium,21,21,56,maze_2719_path.npy,train
3492,maze_3492.npy,imperfect,Hard,31,31,80,maze_3492_path.npy,train
2105,maze_2105.npy,imperfect,Easy,11,11,26,maze_2105_path.npy,train
133,maze_133.npy,perfect,Easy,11,11,36,maze_133_path.npy,train
1140,maze_1140.npy,perfect,Medium,21,21,120,maze_1140_path.npy,train
933,maze_933.npy,perfect,Medium,21,21,48,maze_933_path.npy,train
928,maze_928.npy,perfect,Medium,21,21,56,maze_928_path.npy,train
823,maze_823.npy,perfect,Medium,21,21,132,maze_823_path.npy,train
1531,maze_1531.npy,perfect,Hard,31,31,248,maze_1531_path.npy,train
1214,maze_1214.npy,perfect,Medium,21,21,72,maze_1214_path.npy,train
504,maze_504.npy,perfect,Easy,11,11,20,maze_504_path.npy,train
3947,maze_3947.npy,imperfect,Hard,31,31,64,maze_3947_path.npy,train
2395,maze_2395.npy,imperfect,Easy,11,11,20,maze_2395_path.npy,train
1996,maze_1996.npy,perfect,Hard,31,31,276,maze_1996_path.npy,train
2434,maze_2434.npy,imperfect,Easy,11,11,40,maze_2434_path.npy,train
3072,maze_3072.npy,imperfect,Medium,21,21,54,maze_3072_path.npy,train
1958,maze_1958.npy,perfect,Hard,31,31,144,maze_1958_path.npy,train
1384,maze_1384.npy,perfect,Hard,31,31,100,maze_1384_path.npy,train
894,maze_894.npy,perfect,Medium,21,21,80,maze_894_path.npy,train
828,maze_828.npy,perfect,Medium,21,21,116,maze_828_path.npy,train
3886,maze_3886.npy,imperfect,Hard,31,31,152,maze_3886_path.npy,train
2523,maze_2523.npy,imperfect,Easy,11,11,24,maze_2523_path.npy,train
1683,maze_1683.npy,perfect,Hard,31,31,224,maze_1683_path.npy,train
3545,maze_3545.npy,imperfect,Hard,31,31,80,maze_3545_path.npy,test
3395,maze_3395.npy,imperfect,Hard,31,31,72,maze_3395_path.npy,test
3332,maze_3332.npy,imperfect,Hard,31,31,100,maze_3332_path.npy,test
652,maze_652.npy,perfect,Easy,11,11,36,maze_652_path.npy,test
172,maze_172.npy,perfect,Easy,11,11,20,maze_172_path.npy,test
3197,maze_3197.npy,imperfect,Medium,21,21,92,maze_3197_path.npy,test
38,maze_38.npy,perfect,Easy,11,11,32,maze_38_path.npy,test
3824,maze_3824.npy,imperfect,Hard,31,31,88,maze_3824_path.npy,test
713,maze_713.npy,perfect,Medium,21,21,68,maze_713_path.npy,test
90,maze_90.npy,perfect,Easy,11,11,40,maze_90_path.npy,test
3931,maze_3931.npy,imperfect,Hard,31,31,74,maze_3931_path.npy,test
1205,maze_1205.npy,perfect,Medium,21,21,84,maze_1205_path.npy,test
2923,maze_2923.npy,imperfect,Medium,21,21,44,maze_2923_path.npy,test
3277,maze_3277.npy,imperfect,Medium,21,21,76,maze_3277_path.npy,test
3432,maze_3432.npy,imperfect,Hard,31,31,70,maze_3432_path.npy,test
3141,maze_3141.npy,imperfect,Medium,21,21,56,maze_3141_path.npy,test
1827,maze_1827.npy,perfect,Hard,31,31,232,maze_1827_path.npy,test
1155,maze_1155.npy,perfect,Medium,21,21,120,maze_1155_path.npy,test
1324,maze_1324.npy,perfect,Medium,21,21,76,maze_1324_path.npy,test
216,maze_216.npy,perfect,Easy,11,11,20,maze_216_path.npy,test
510,maze_510.npy,perfect,Easy,11,11,24,maze_510_path.npy,test
1680,maze_1680.npy,perfect,Hard,31,31,280,maze_1680_path.npy,test
499,maze_499.npy,perfect,Easy,11,11,24,maze_499_path.npy,test
3284,maze_3284.npy,imperfect,Medium,21,21,72,maze_3284_path.npy,test
1856,maze_1856.npy,perfect,Hard,31,31,228,maze_1856_path.npy,test
1388,maze_1388.npy,perfect,Hard,31,31,104,maze_1388_path.npy,test
1519,maze_1519.npy,perfect,Hard,31,31,132,maze_1519_path.npy,test
2386,maze_2386.npy,imperfect,Easy,11,11,24,maze_2386_path.npy,test
3619,maze_3619.npy,imperfect,Hard,31,31,86,maze_3619_path.npy,test
2076,maze_2076.npy,imperfect,Easy,11,11,36,maze_2076_path.npy,test
1540,maze_1540.npy,perfect,Hard,31,31,232,maze_1540_path.npy,test
1217,maze_1217.npy,perfect,Medium,21,21,132,maze_1217_path.npy,test
2681,maze_2681.npy,imperfect,Medium,21,21,72,maze_2681_path.npy,test
3814,maze_3814.npy,imperfect,Hard,31,31,72,maze_3814_path.npy,test
2993,maze_2993.npy,imperfect,Medium,21,21,56,maze_2993_path.npy,test
1416,maze_1416.npy,perfect,Hard,31,31,116,maze_1416_path.npy,test
2217,maze_2217.npy,imperfect,Easy,11,11,16,maze_2217_path.npy,test
3340,maze_3340.npy,imperfect,Hard,31,31,90,maze_3340_path.npy,test
1676,maze_1676.npy,perfect,Hard,31,31,156,maze_1676_path.npy,test
1197,maze_1197.npy,perfect,Medium,21,21,48,maze_1197_path.npy,test
1542,maze_1542.npy,perfect,Hard,31,31,228,maze_1542_path.npy,test
2960,maze_2960.npy,imperfect,Medium,21,21,68,maze_2960_path.npy,test
2539,maze_2539.npy,imperfect,Easy,11,11,20,maze_2539_path.npy,test
953,maze_953.npy,perfect,Medium,21,21,128,maze_953_path.npy,test
3145,maze_3145.npy,imperfect,Medium,21,21,52,maze_3145_path.npy,test
3080,maze_3080.npy,imperfect,Medium,21,21,40,maze_3080_path.npy,test
2635,maze_2635.npy,imperfect,Easy,11,11,32,maze_2635_path.npy,test
750,maze_750.npy,perfect,Medium,21,21,64,maze_750_path.npy,test
2705,maze_2705.npy,imperfect,Medium,21,21,58,maze_2705_path.npy,test
234,maze_234.npy,perfect,Easy,11,11,44,maze_234_path.npy,test
732,maze_732.npy,perfect,Medium,21,21,96,maze_732_path.npy,test
3984,maze_3984.npy,imperfect,Hard,31,31,100,maze_3984_path.npy,test
3604,maze_3604.npy,imperfect,Hard,31,31,98,maze_3604_path.npy,test
1156,maze_1156.npy,perfect,Medium,21,21,64,maze_1156_path.npy,test
3766,maze_3766.npy,imperfect,Hard,31,31,84,maze_3766_path.npy,test
2445,maze_2445.npy,imperfect,Easy,11,11,32,maze_2445_path.npy,test
2982,maze_2982.npy,imperfect,Medium,21,21,44,maze_2982_path.npy,test
1209,maze_1209.npy,perfect,Medium,21,21,124,maze_1209_path.npy,test
1065,maze_1065.npy,perfect,Medium,21,21,116,maze_1065_path.npy,test
2156,maze_2156.npy,imperfect,Easy,11,11,16,maze_2156_path.npy,test
1062,maze_1062.npy,perfect,Medium,21,21,88,maze_1062_path.npy,test
2616,maze_2616.npy,imperfect,Easy,11,11,20,maze_2616_path.npy,test
1167,maze_1167.npy,perfect,Medium,21,21,116,maze_1167_path.npy,test
3222,maze_3222.npy,imperfect,Medium,21,21,64,maze_3222_path.npy,test
1492,maze_1492.npy,perfect,Hard,31,31,252,maze_1492_path.npy,test
2938,maze_2938.npy,imperfect,Medium,21,21,52,maze_2938_path.npy,test
2995,maze_2995.npy,imperfect,Medium,21,21,58,maze_2995_path.npy,test
3096,maze_3096.npy,imperfect,Medium,21,21,38,maze_3096_path.npy,test
3278,maze_3278.npy,imperfect,Medium,21,21,72,maze_3278_path.npy,test
3540,maze_3540.npy,imperfect,Hard,31,31,80,maze_3540_path.npy,test
3140,maze_3140.npy,imperfect,Medium,21,21,68,maze_3140_path.npy,test
884,maze_884.npy,perfect,Medium,21,21,92,maze_884_path.npy,test
143,maze_143.npy,perfect,Easy,11,11,32,maze_143_path.npy,test
3917,maze_3917.npy,imperfect,Hard,31,31,76,maze_3917_path.npy,test
850,maze_850.npy,perfect,Medium,21,21,124,maze_850_path.npy,test
2782,maze_2782.npy,imperfect,Medium,21,21,60,maze_2782_path.npy,test
717,maze_717.npy,perfect,Medium,21,21,116,maze_717_path.npy,test
3783,maze_3783.npy,imperfect,Hard,31,31,108,maze_3783_path.npy,test
2502,maze_2502.npy,imperfect,Easy,11,11,26,maze_2502_path.npy,test
264,maze_264.npy,perfect,Easy,11,11,44,maze_264_path.npy,test
75,maze_75.npy,perfect,Easy,11,11,32,maze_75_path.npy,test
2492,maze_2492.npy,imperfect,Easy,11,11,16,maze_2492_path.npy,test
395,maze_395.npy,perfect,Easy,11,11,36,maze_395_path.npy,test
3379,maze_3379.npy,imperfect,Hard,31,31,76,maze_3379_path.npy,test
2224,maze_2224.npy,imperfect,Easy,11,11,20,maze_2224_path.npy,test
3090,maze_3090.npy,imperfect,Medium,21,21,42,maze_3090_path.npy,test
3724,maze_3724.npy,imperfect,Hard,31,31,122,maze_3724_path.npy,test
396,maze_396.npy,perfect,Easy,11,11,40,maze_396_path.npy,test
1365,maze_1365.npy,perfect,Hard,31,31,124,maze_1365_path.npy,test
3313,maze_3313.npy,imperfect,Medium,21,21,44,maze_3313_path.npy,test
1903,maze_1903.npy,perfect,Hard,31,31,144,maze_1903_path.npy,test
595,maze_595.npy,perfect,Easy,11,11,40,maze_595_path.npy,test
2109,maze_2109.npy,imperfect,Easy,11,11,24,maze_2109_path.npy,test
1296,maze_1296.npy,perfect,Medium,21,21,112,maze_1296_path.npy,test
1821,maze_1821.npy,perfect,Hard,31,31,180,maze_1821_path.npy,test
872,maze_872.npy,perfect,Medium,21,21,88,maze_872_path.npy,test
3742,maze_3742.npy,imperfect,Hard,31,31,76,maze_3742_path.npy,test
3872,maze_3872.npy,imperfect,Hard,31,31,138,maze_3872_path.npy,test
2326,maze_2326.npy,imperfect,Easy,11,11,20,maze_2326_path.npy,test
1548,maze_1548.npy,perfect,Hard,31,31,164,maze_1548_path.npy,test
36,maze_36.npy,perfect,Easy,11,11,24,maze_36_path.npy,test
3473,maze_3473.npy,imperfect,Hard,31,31,86,maze_3473_path.npy,test
2710,maze_2710.npy,imperfect,Medium,21,21,74,maze_2710_path.npy,test
3350,maze_3350.npy,imperfect,Hard,31,31,62,maze_3350_path.npy,test
2143,maze_2143.npy,imperfect,Easy,11,11,24,maze_2143_path.npy,test
3392,maze_3392.npy,imperfect,Hard,31,31,90,maze_3392_path.npy,test
977,maze_977.npy,perfect,Medium,21,21,80,maze_977_path.npy,test
1571,maze_1571.npy,perfect,Hard,31,31,220,maze_1571_path.npy,test
1122,maze_1122.npy,perfect,Medium,21,21,56,maze_1122_path.npy,test
2786,maze_2786.npy,imperfect,Medium,21,21,70,maze_2786_path.npy,test
2239,maze_2239.npy,imperfect,Easy,11,11,16,maze_2239_path.npy,test
2967,maze_2967.npy,imperfect,Medium,21,21,40,maze_2967_path.npy,test
2504,maze_2504.npy,imperfect,Easy,11,11,16,maze_2504_path.npy,test
1892,maze_1892.npy,perfect,Hard,31,31,140,maze_1892_path.npy,test
675,maze_675.npy,perfect,Medium,21,21,60,maze_675_path.npy,test
2808,maze_2808.npy,imperfect,Medium,21,21,38,maze_2808_path.npy,test
3068,maze_3068.npy,imperfect,Medium,21,21,106,maze_3068_path.npy,test
728,maze_728.npy,perfect,Medium,21,21,140,maze_728_path.npy,test
412,maze_412.npy,perfect,Easy,11,11,40,maze_412_path.npy,test
3146,maze_3146.npy,imperfect,Medium,21,21,48,maze_3146_path.npy,test
1516,maze_1516.npy,perfect,Hard,31,31,268,maze_1516_path.npy,test
1649,maze_1649.npy,perfect,Hard,31,31,136,maze_1649_path.npy,test
825,maze_825.npy,perfect,Medium,21,21,52,maze_825_path.npy,test
3267,maze_3267.npy,imperfect,Medium,21,21,40,maze_3267_path.npy,test
616,maze_616.npy,perfect,Easy,11,11,16,maze_616_path.npy,test
114,maze_114.npy,perfect,Easy,11,11,28,maze_114_path.npy,test
417,maze_417.npy,perfect,Easy,11,11,28,maze_417_path.npy,test
3069,maze_3069.npy,imperfect,Medium,21,21,56,maze_3069_path.npy,test
1625,maze_1625.npy,perfect,Hard,31,31,212,maze_1625_path.npy,test
3017,maze_3017.npy,imperfect,Medium,21,21,76,maze_3017_path.npy,test
2652,maze_2652.npy,imperfect,Easy,11,11,16,maze_2652_path.npy,test
3912,maze_3912.npy,imperfect,Hard,31,31,156,maze_3912_path.npy,test
89,maze_89.npy,perfect,Easy,11,11,28,maze_89_path.npy,test
2896,maze_2896.npy,imperfect,Medium,21,21,56,maze_2896_path.npy,test
3795,maze_3795.npy,imperfect,Hard,31,31,102,maze_3795_path.npy,test
2082,maze_2082.npy,imperfect,Easy,11,11,20,maze_2082_path.npy,test
753,maze_753.npy,perfect,Medium,21,21,60,maze_753_path.npy,test
2546,maze_2546.npy,imperfect,Easy,11,11,16,maze_2546_path.npy,test
3324,maze_3324.npy,imperfect,Medium,21,21,54,maze_3324_path.npy,test
1630,maze_1630.npy,perfect,Hard,31,31,288,maze_1630_path.npy,test
11,maze_11.npy,perfect,Easy,11,11,28,maze_11_path.npy,test
2444,maze_2444.npy,imperfect,Easy,11,11,24,maze_2444_path.npy,test
284,maze_284.npy,perfect,Easy,11,11,44,maze_284_path.npy,test
1066,maze_1066.npy,perfect,Medium,21,21,116,maze_1066_path.npy,test
1191,maze_1191.npy,perfect,Medium,21,21,144,maze_1191_path.npy,test
1440,maze_1440.npy,perfect,Hard,31,31,252,maze_1440_path.npy,test
3733,maze_3733.npy,imperfect,Hard,31,31,78,maze_3733_path.npy,test
3728,maze_3728.npy,imperfect,Hard,31,31,76,maze_3728_path.npy,test
2738,maze_2738.npy,imperfect,Medium,21,21,48,maze_2738_path.npy,test
3603,maze_3603.npy,imperfect,Hard,31,31,80,maze_3603_path.npy,test
1568,maze_1568.npy,perfect,Hard,31,31,128,maze_1568_path.npy,test
2427,maze_2427.npy,imperfect,Easy,11,11,16,maze_2427_path.npy,test
2737,maze_2737.npy,imperfect,Medium,21,21,54,maze_2737_path.npy,test
3423,maze_3423.npy,imperfect,Hard,31,31,84,maze_3423_path.npy,test
1687,maze_1687.npy,perfect,Hard,31,31,136,maze_1687_path.npy,test
851,maze_851.npy,perfect,Medium,21,21,104,maze_851_path.npy,test
2207,maze_2207.npy,imperfect,Easy,11,11,18,maze_2207_path.npy,test
895,maze_895.npy,perfect,Medium,21,21,76,maze_895_path.npy,test
496,maze_496.npy,perfect,Easy,11,11,16,maze_496_path.npy,test
2305,maze_2305.npy,imperfect,Easy,11,11,28,maze_2305_path.npy,test
1782,maze_1782.npy,perfect,Hard,31,31,148,maze_1782_path.npy,test
335,maze_335.npy,perfect,Easy,11,11,36,maze_335_path.npy,test
2839,maze_2839.npy,imperfect,Medium,21,21,94,maze_2839_path.npy,test
3087,maze_3087.npy,imperfect,Medium,21,21,46,maze_3087_path.npy,test
